Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,label
0.0,2200.85,334529.83,0.0,152.0,1.0,1.907903,0.67542,0.0,0.0,102.6638159,1.52042991199999,0.0,0.0,0.0,3.0,0.0
187003.36,429.26,748871.95,4.0,2.0,0.0,1.111,0.556,0.27025,1.081,0.031,479.2534332,0.0,0.0,0.0,9.0,0.0
0.0,167.58,5099.62,1.0,17.0,0.0,1.478353,0.417387,7.094721,7.094720566,0.0008609999999999,1e-12,0.0,0.0,0.0,1.0,1.0
5471.79,6321.19,615585.58,79.0,29.0,0.0,20.99,5.010721,1.938295,153.12533,-7.81440836,1176667.789,1094053.764,0.0,12.0,52.0,0.0
0.0,29495.38,176972.28,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
28.24,326.29,1157997.08,1745.0,3398.0,0.0,88.4064949999999,0.608916,1.187339,2071.906768,-2.809166975,3106060431.0,0.0,0.0,0.0,10.0,0.0
2.97,9105.66,54651.8,6.0,6.0,0.0,10.429022,2.587337,2.586917,15.5215016,0.00252,0.0,0.0,0.0,0.0,0.0,0.0
86434.68,18362.04,956156.98,10.0,5.0,0.0,0.167345,0.108725,0.054057,0.540568232,0.003055968,723.9690542,723.9690542,0.0,2.0,2.0,0.0
161.17,0.3,322.95,2.0,2.0,0.0,87.993619,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
19.93,0.0,59.8,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.33,1.0,1.0,0.0,4.5,4.5,4.49916,4.49916,0.00084,0.0,0.0,0.0,0.0,0.0,0.0
937.54,397.7,25681.07,10.0,41.0,0.0,20.647811,2.025648,8.304727,83.04727276,0.00428318,10000.0,10000.0,0.0,1.0,1.0,1.0
3.98,7916.66,15841.28,2.0,2.0,0.0,10.0,10.0,9.999544,19.99908736,0.000912636,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14436.7,1.0,1.0,0.0,2.194274,2.194274,2.193833,2.19383323,0.000441,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10645.46,883573.28,0.0,83.0,0.0,3.010853,1.160579,0.0,0.0,96.32809722,4613.54825,0.0,0.0,0.0,14.0,0.0
6480.81,14502.61,998274.9,69.0,38.0,0.0,22.841789,5.898819,2.75493,190.0901717,34.06496581,21252.86053,1108.966926,0.0,5.0,28.0,0.0
51.06,8248.56,398177.53,44.0,48.0,0.0,0.863583,0.129901,0.139884999999999,6.154959174,0.080270403,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7285.41,291416.52,0.0,40.0,1.0,1.005712,0.840847999999999,0.0,0.0,33.63391184,0.966108494,0.0,0.0,0.0,2.0,0.0
0.0,50.94,509376.3,0.0,9999.0,1.0,570.129274,4.491976,0.0,0.0,44915.26672,61661.50716999999,0.0,0.0,0.0,51.0,0.0
0.0,60.26,1807.93,0.0,30.0,1.0,76.0,6.03313,0.0,0.0,180.9939065,1e-12,0.0,0.0,0.0,1.0,1.0
14.99,0.0,59.95,4.0,1.0,0.0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
162.16,0.33,324.97,2.0,2.0,0.0,87.332887,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
20.77,0.0,166.2,8.0,1.0,0.0,0.15,0.15,123.25,986.0,-985.85,136.8934364,0.0,0.0,1.0,6.0,1.0
0.0,0.0,20.78,1.0,1.0,0.0,1.0036,1.0036,1.00298,1.00298,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
161.24,0.3,323.08,2.0,2.0,0.0,76.034085,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
946.38,7394.37,332330.22,23.0,42.0,0.0,1.101539,0.940871,1.717611,39.50505367,0.011536029,1134.969401,0.0,0.0,0.0,8.0,0.0
5780.61,5257.66,1073242.28,132.0,59.0,0.0,82.972,14.946234,6.869317,906.7498285,-24.92204001,344640.407,293007.1657,0.0,33.0,42.0,0.0
28977.81,10212.54,282885.17,8.0,5.0,0.0,1.583223,0.814435999999999,0.50831,4.0664822,0.0056988,262.5731577,162.81,0.0,2.0,4.0,0.0
0.0,2801.24,319340.95,0.0,114.0,1.0,0.482971,0.200471,0.0,0.0,22.8536677,7.660108017,0.0,0.0,0.0,4.0,0.0
0.0,0.0,374.93,1.0,1.0,0.0,1.0,1.0,0.99938,0.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2281.88,1.0,1.0,0.0,12.44052,12.44052,12.4399,12.43989987,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
483.29,193544.81,972073.7,9.0,5.0,0.0,27.8527,6.56505399999999,3.647014,32.82312471,0.00214529,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
163.69,0.0,327.38,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
20616.33,6455.83,260307.68,12.0,2.0,0.0,1.31337099999999,0.755686,0.108333,1.3,0.21137134,31863.3167,22739.25634,0.0,3.0,11.0,0.0
1636.83,669.14,197129.87,26.0,231.0,0.0,0.349119,0.092498,0.820737,21.33917243,0.027793483,112.0689563,0.0,0.0,0.0,1.0,0.0
0.0,0.0,288.05,1.0,1.0,0.0,1.0,1.0,0.9978,0.9978,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
15.32,814.78,1613147.68,1907.0,1944.0,0.0,223.819293,3.489936,3.556806,6782.82874599999,1.607545086,1553031566.0,0.0,0.0,0.0,4.0,0.0
1.53,588.05,110893.88,222.0,188.0,0.0,1.097698,0.093627,0.0788529999999999,17.50534722,0.096499851,0.0,0.0,0.0,0.0,0.0,0.0
63.0,1210.55,1100320.03,633.0,876.0,0.0,0.2075,0.100074,0.138166,87.45914015,0.205605346,1553046137.0,0.0,0.0,0.0,7.0,0.0
0.0,16745.47,100472.82,0.0,6.0,1.0,10.0,5.780215,0.0,0.0,34.68129065,0.559758487999999,0.0,0.0,0.0,1.0,0.0
0.0,4.64,2726.18,1.0,2.0,0.0,6.909847,3.462423,6.924362,6.92436182,0.0004851,0.0,0.0,0.0,0.0,0.0,0.0
4.89,0.0,19.55,4.0,2.0,0.0,1220.780314,1000.5,500.249528,2000.9981130000003,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0
13387.09,1150.64,184387.9,13.0,9.0,0.0,26.01,10.565683,10.350908,134.5618045,-39.47066154,1434.856284,1326.242466,0.0,2.0,9.0,0.0
104.73,0.0,314.18,3.0,1.0,0.0,101.0,101.0,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
53777.63,67447.69,431123.65,3.0,4.0,0.0,8.7,4.389026,5.851804,17.55541137,0.0006929999999999,2.265078569,0.0,0.0,0.0,3.0,0.0
0.0,16.89,2397.83,0.0,142.0,0.0,20.0,0.868503,0.0,0.0,123.327481,466.2168111,0.0,0.0,0.0,7.0,1.0
0.0,4614.21,36913.68,0.0,8.0,1.0,8.99,2.56695,0.0,0.0,20.53560397,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.71,5608.73,1.0,25.0,0.0,5.0,1.295079,32.37655,32.37654985,0.00042,10.0,0.0,0.0,0.0,1.0,1.0
160.62,5399.37,566476.37,98.0,102.0,0.0,12.7,1.469014,1.527901,149.734326,0.1050799,0.0,0.0,0.0,0.0,0.0,0.0
13.33,31362.75,251008.63,8.0,8.0,0.0,23.771557,14.073174,14.071617,112.572939,0.01245446,0.0,0.0,0.0,0.0,0.0,0.0
701.45,1299.55,124142.98,51.0,68.0,0.0,300.323268,15.576446,20.764831,1059.006389,0.19191158,33249.72721,32649.727210000005,0.0,5.0,11.0,0.0
154.7,0.0,309.4,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,89979.13,1.0,1.0,0.0,0.957765,0.957765,0.957324,0.95732426,0.000441,0.0721449109999999,0.0,0.0,0.0,1.0,0.0
11.68,25655.51,231004.67,9.0,9.0,0.0,6.623936,3.202089,3.201143,28.81028262,0.008518006,0.0,0.0,0.0,0.0,0.0,0.0
15779.98,105.26,143703.97,9.0,16.0,0.0,18.338727,2.106442,3.743925,33.6953267,0.007749,1.337,0.0,0.0,0.0,3.0,1.0
57479.75,11264.69,263713.08,4.0,3.0,0.0,8.1,3.226333,2.419158,9.6766312,0.0023688,0.0,0.0,0.0,0.0,0.0,0.0
12.16,1062.9,372971.7,341.0,347.0,0.0,37.0,1.376389,1.399619,477.2701244,0.337020573,454.806018,0.0,0.0,0.0,6.0,0.0
52044.54,30634.28,474662.65,5.0,7.0,0.0,48.119954,11.023673,15.432514,77.16257078,0.003143426,0.0,0.0,0.0,0.0,0.0,0.0
161.0,0.0,322.0,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
52.41,128.48,1570.57,3.0,11.0,0.0,10.0,1.572113,5.763554,17.29066315,0.002583,1.337,0.0,0.0,0.0,1.0,1.0
109.47,0.0,328.42,3.0,1.0,0.0,101.0,101.0,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
3404.25,934.32,1243980.95,10.0,1295.0,0.0,14.63998,1.258539,195.246139,1952.4613899999997,-322.6532213,10488.26085,0.0,0.0,0.0,13.0,0.0
13.13,0.0,52.53,4.0,1.0,0.0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,627.58,1.0,1.0,0.0,0.8,0.8,0.79938,0.79938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
160.51,0.0,321.02,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7087.09,226787.03,0.0,32.0,1.0,1.003454,0.881725,0.0,0.0,28.21519378,0.875895425999999,0.0,0.0,0.0,2.0,0.0
1.06,2557.0,12790.3,5.0,5.0,0.0,8.531074,3.226634,3.226171,16.13085506,0.002314838,0.0,0.0,0.0,0.0,0.0,0.0
0.0,479.7,8267.32,1.0,6.0,0.0,50.0,10.327781,61.965635,61.96563483,0.00105,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59e-08,3.59e-08,0.0,1.0,1.0,0.0
0.0,0.0,162.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
16915.18,387.45,222609.43,13.0,7.0,0.0,78.0,14.213714,7.650846,99.461,0.03499541,19.99000126,8.000001258,0.0,3.0,2.0,0.0
10360.43,10995.8,267905.93,11.0,14.0,0.0,26.290755,11.569866,14.724821,161.9730365,0.005083783,0.0,0.0,0.0,0.0,0.0,0.0
7.97,7868.86,204725.9,17.0,26.0,0.0,0.195143,0.092081,0.139693,2.37477691,0.019337423,0.0,0.0,0.0,0.0,0.0,0.0
105.77,0.0,211.53,2.0,1.0,0.0,3.18888,3.18888,1.593999,3.187998,0.00088216,0.0,0.0,0.0,0.0,0.0,0.0
2194.74,1.12,15365.4,7.0,2.0,0.0,3.0,1.6437,0.468582,3.28007667,0.00732333,30000.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,4.02,1.0,1.0,0.0,150.0,150.0,149.999528,149.9995284,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
34.36,0.0,103.08,3.0,1.0,0.0,101.0,101.0,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,0.0
15.69,9.73,66.53,3.0,2.0,0.0,74.717455,50.5,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0
107.99,0.63,325.23,3.0,2.0,0.0,51.687016,50.5,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
29457.66,3221.76,429890.63,10.0,42.0,0.0,249.99,94.850952,398.372822,3983.728223,0.011777024,87416.42626,82745.39826,0.0,1.0,18.0,0.0
34701.91,1941.7,543829.08,15.0,12.0,0.0,15.827979,3.065096,2.451936,36.77903253,0.0021147,100.337,0.0,0.0,0.0,4.0,1.0
87.01,916.61,1531436.85,440.0,1629.0,0.0,200.0,1.548201,44.489574,19575.41244,-17053.3936,2626679.581,1847120.053,0.0,5.0,29.0,0.0
0.0,1522.09,226791.05,0.0,149.0,1.0,2.576237,0.931151,0.0,0.0,138.741502699999,1.915082082,0.0,0.0,0.0,2.0,0.0
45.94,2614.98,39913.85,15.0,15.0,0.0,0.09952,0.095937,0.095069,1.42602854,0.013028287,0.0,0.0,0.0,0.0,0.0,0.0
66.19,47.02,3245.92,5.0,62.0,0.0,0.098,0.0736899999999999,0.9068,4.534,0.034767472,0.0,0.0,0.0,0.0,0.0,0.0
22.85,0.58,69.72,3.0,2.0,0.0,79.107151,50.5,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1977.9,9889.52,0.0,5.0,1.0,200.0,85.042,0.0,0.0,425.21,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.42,3.52,3.0,2.0,0.0,1206.822327,1000.5,666.99939,2000.998169,0.001830667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,896.88,3019.17,1.0,2.0,0.0,2.0,1.016661,2.032839,2.0328387,0.000483,13.37,0.0,0.0,0.0,1.0,1.0
0.0,7877.76,291477.3,0.0,37.0,1.0,1.00161,0.778827,0.0,0.0,28.81660179,0.663891256,0.0,0.0,0.0,2.0,0.0
0.0,20775.82,270085.68,0.0,13.0,1.0,0.220174,0.092371,0.0,0.0,1.200820314,0.0,0.0,0.0,0.0,0.0,0.0
161.2,1504.96,23326.3,14.0,14.0,0.0,1.355161,0.335279,0.334859,4.68802607,0.00588002,0.0,0.0,0.0,0.0,0.0,0.0
17439.26,19604.18,1287980.57,48.0,23.0,0.0,85.8453459999999,8.195674,3.843092,184.4684208,4.03208544,3660.72127,100.0,0.0,1.0,16.0,0.0
161.55,0.82,324.73,2.0,2.0,0.0,54.666597,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.97,1.0,1.0,0.0,0.869489,0.869489,0.868869,0.86886919,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
665.93,1629.77,1034064.3,126.0,583.0,0.0,1.00774599999999,0.247472,1.144037,144.1487129,0.127546535,10518.38417,100.0,0.0,1.0,8.0,0.0
0.0,1621.98,201125.9,0.0,124.0,1.0,0.583126,0.280752,0.0,0.0,34.81321268,0.890191059,0.0,0.0,0.0,2.0,0.0
24.85,0.45,75.45,3.0,2.0,0.0,88.992069,50.5,33.666155,100.9984639,0.001536086,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,463.75,1.0,1.0,0.0,1.0,1.0,0.99938,0.99938,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
118.76,7937.77,836928.67,96.0,104.0,0.0,12.538761,1.059137,1.145166,109.9359459,0.214347393,0.0,0.0,0.0,0.0,0.0,0.0
19.89,0.0,59.68,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,59.65,1.0,1.0,0.0,1.0,1.0,0.999496,0.999496,0.000504,0.0,0.0,0.0,0.0,0.0,0.0
6031.75,92991.88,678586.3,20.0,6.0,0.0,7.921883,1.641776,0.732032,14.64064127,-4.789984536,419.3414525,52.2680061,0.0,5.0,7.0,0.0
20659.78,31583.9,566133.27,6.0,14.0,0.0,1.879394,0.389634,0.9087,5.452197632,0.002673327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1505.45,1.0,1.0,0.0,0.224781,0.224781,0.224739,0.22473944,4.2e-05,13.37,0.0,0.0,0.0,1.0,1.0
0.0,1009.01,4036.03,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57045.83532,57045.83532,0.0,1.0,1.0,0.0
5.78,4431.96,124251.03,27.0,28.0,0.0,20.49,9.116964,9.454119,255.2612181,0.013781924,0.0,0.0,0.0,0.0,0.0,0.0
5933.17,12814.28,750845.88,38.0,41.0,0.0,0.2375,0.045408,0.048362,1.837748184,0.023961516,100.0,0.0,0.0,0.0,1.0,1.0
0.0,16759.22,201110.67,0.0,12.0,1.0,300.0,67.583425,0.0,0.0,811.0011,3.088378203,0.0,0.0,0.0,1.0,0.0
162.42,0.0,324.85,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
25.09,0.0,75.27,3.0,2.0,0.0,80.390883,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,0.0
25.42,0.0,76.25,3.0,2.0,0.0,77.699401,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,0.0
7285.93,10563.11,859710.0,89.0,20.0,0.0,17.43346,3.105292,0.864864,76.97287819,-14.86703173,21967013.42,9947107.092,0.0,17.0,46.0,0.0
106.47,1.21,321.82,3.0,2.0,0.0,61.565661,50.5,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
61.19,5073.07,20475.85,3.0,4.0,0.0,4.707448,2.030087,2.706309,8.11892613799999,0.001421532,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.67,1.0,1.0,0.0,0.1,0.1,0.099528,0.099528364,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
107.13,0.69,322.78,3.0,2.0,0.0,56.5551,50.5,33.66603,100.9980913,0.001908725,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2662.55,228979.28,0.0,86.0,1.0,1.003312,0.558859,0.0,0.0,48.06188927,1.705319235,0.0,0.0,0.0,2.0,0.0
5.52,40811.88,326533.67,7.0,8.0,0.0,2.0,1.130907,1.284163,8.98914379,0.058112103,0.0,0.0,0.0,0.0,0.0,0.0
26984.84,6156.54,231989.65,7.0,7.0,0.0,7.256911,3.507188,1.893273,13.25291252,11.29740193,560.8123147,0.0,0.0,0.0,11.0,0.0
108.18,0.0,324.53,3.0,2.0,0.0,92.143511,50.5,33.666157,100.9984698,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0
158.51,0.0,317.02,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,14.48,1.0,1.0,0.0,0.181754,0.181754,0.166754,0.16675425,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
2635.08,110.59,32284.53,12.0,6.0,0.0,59.9,17.474066,14.731667,176.78,-71.93560689,1341.0,3841.0,0.0,4.0,2.0,0.0
0.0,100.96,874.77,1.0,8.0,0.0,1.502304,0.710859,5.686013,5.686013247,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,26.43,1.0,1.0,0.0,2.169276,2.169276,2.168153,2.168153026,0.001122944,0.0,0.0,0.0,0.0,0.0,0.0
163.83,0.0,327.67,2.0,1.0,0.0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
4824.6,13298.55,114738.7,10.0,5.0,0.0,11.0,2.313,1.155501,11.55500949,0.009990512,3.428231702,0.0,0.0,0.0,2.0,1.0
0.0,0.0,24.85,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,1007.02,4028.1,0.0,4.0,1.0,1.528103,0.434526,0.0,0.0,1.73810264,0.0,0.0,0.0,0.0,0.0,0.0
533.39,602.95,171032.73,263.0,51.0,0.0,100.140366,4.283776,1.26403,332.44,-113.9674024,164367.1612,163875.9677,0.0,6.0,49.0,1.0
15.46,0.0,46.37,3.0,1.0,0.0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0
159.53,0.33,319.72,2.0,2.0,0.0,50.795537,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
15.85,0.0,63.4,4.0,1.0,0.0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
15.96,470.28,972.48,2.0,2.0,0.0,4.319096,2.433288,2.42411,4.84821928,0.0183571,0.0,0.0,0.0,0.0,0.0,0.0
2306.44,0.0,4612.88,2.0,1.0,0.0,1.995,1.995,1.0,2.0,-0.005,3283.351111,0.0,0.0,0.0,9.0,0.0
326.93,0.0,653.87,2.0,1.0,0.0,2.084104,2.084104,1.037435,2.07487085,0.00923282,0.220623526,0.0,0.0,0.0,1.0,1.0
0.0,0.0,6.13,1.0,1.0,0.0,5.195,5.195,5.194528,5.194528364,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.73,25620.18,1.0,19.0,0.0,4.99,1.09165499999999,20.740397,20.74039745,0.00105,3.5e-11,0.0,0.0,0.0,1.0,1.0
162.05,0.24,324.83,2.0,3.0,0.0,93.226318,33.666667,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,352.7,8112.18,0.0,23.0,0.0,4.49,1.10693,0.0,0.0,25.4593893,100.337,0.0,0.0,0.0,4.0,1.0
6.37,34004.68,68022.1,2.0,2.0,0.0,210.522576,129.261287999999,129.260585,258.5211708,0.00140568,0.0,0.0,0.0,0.0,0.0,0.0
52.17,5168.35,1226718.08,233.0,235.0,0.0,2.0,1.037243,1.045323,243.5603128,0.19173435,0.0,0.0,0.0,0.0,0.0,0.0
7347.31,1215.08,635455.08,85.0,9.0,0.0,25.0,4.005838,0.319232,27.13474532,8.917792661,1209.740257,0.1,0.0,1.0,10.0,0.0
406.61,10909.43,729037.15,49.0,65.0,0.0,6.326516,0.710589999999999,0.941416,46.1293779,0.058978049,2.047809554,0.0,0.0,0.0,1.0,0.0
0.0,2159.54,226752.02,0.0,105.0,1.0,0.580734,0.193014,0.0,0.0,20.26644372,1.275961526,0.0,0.0,0.0,2.0,0.0
0.0,8609.78,28521.03,1.0,3.0,0.0,0.883086,0.334356,0.5,0.5,0.50306696,299.8160652,0.0,0.0,0.0,9.0,0.0
0.0,0.0,3.73,1.0,1.0,0.0,0.180717,0.180717,0.179795,0.179795396,0.000921794,0.0,0.0,0.0,0.0,0.0,0.0
7.78,0.0,71.87,2.0,1.0,0.0,0.2671,0.2671,0.13332,0.26663926,0.00046074,49768.85779,49666.85779,0.0,1.0,3.0,1.0
0.0,0.0,603.62,1.0,1.0,0.0,0.5,0.5,0.49,0.49,0.01,13.37,0.0,0.0,0.0,1.0,1.0
14.75,2357.79,585515.93,213.0,247.0,0.0,1034.996,482.331313,559.322476999999,119135.6875,0.146778418,0.0,0.0,0.0,0.0,0.0,0.0
0.0,32970.69,197824.17,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
161.16,0.29,322.9,2.0,2.0,0.0,96.193549,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0
1503.67,2334.96,1013998.72,429.0,158.0,0.0,146.2,35.5143969999999,13.345981,5725.426,-114.1512625,13779864.62,13465639.56,0.0,67.0,53.0,0.0
101.53,0.0,304.58,3.0,1.0,0.0,101.0,101.0,33.666171,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,666.82,748839.17,0.0,1123.0,1.0,34.746,1.530984,0.0,0.0,1719.295158,601.7810059,0.0,0.0,0.0,3.0,0.0
52.19,94.97,31593.25,165.0,242.0,0.0,25.373133,2.39596,3.513782,579.7740131,0.048281319,1337.521873,1337.521873,0.0,3.0,2.0,0.0
109.83,0.21,329.92,3.0,2.0,0.0,97.736619,50.5,33.666157,100.9984698,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0
555.46,681.53,12696.93,2.0,17.0,0.0,5.575086,1.548067,13.157712,26.31542488,0.0017219999999999,13.37,100.0,0.0,1.0,1.0,1.0
23.85,0.25,72.05,3.0,2.0,0.0,95.212547,50.5,33.666152,100.9984557,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3420.64,283913.38,0.0,83.0,1.0,1.005665,0.801673,0.0,0.0,66.53886848,1.816217033,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
17.16,1237.4,144017.12,100.0,115.0,0.0,421.195896,61.153239,70.325479,7032.54788,0.074655,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,598.23,1.0,1.0,0.0,0.18,0.18,0.179379999999999,0.179379999999999,0.00062,0.0,0.0,0.0,0.0,0.0,0.0
3335.14,2075.59,45804.92,10.0,6.0,0.0,0.936763,0.223881,0.0361,0.361,0.982284,99.0,0.0,0.0,0.0,1.0,1.0
21.43,0.0,64.3,3.0,1.0,0.0,101.0,101.0,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0
6.47,0.0,19.42,3.0,2.0,0.0,1490.52389,1000.5,666.999528,2000.9985849999998,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
10997.9,3494.95,335387.67,27.0,11.0,0.0,20.084527,4.550276,1.852859,50.0271928,0.025845027,10066.39641,10022.80342,0.0,4.0,16.0,0.0
160.85,0.84,323.38,2.0,2.0,0.0,84.299522,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,637.54,6861.97,1.0,5.0,0.0,3.694424,1.314885,6.573374,6.5733741,0.00105,1.337,0.0,0.0,0.0,1.0,1.0
9.83,31900.45,191451.85,5.0,6.0,0.0,2.0,1.001105,1.200484,6.00241899,0.004211617,0.0,0.0,0.0,0.0,0.0,0.0
9590.14,45144.95,218940.35,4.0,4.0,0.0,14.159118,6.564544,6.56398,26.25592155,0.002253447,0.0,0.0,0.0,0.0,0.0,0.0
178.66,2838.98,252945.68,81.0,84.0,0.0,0.102057,0.098713,0.101949,8.257843166,0.034041007,0.0,0.0,0.0,0.0,0.0,0.0
15.49,11801.56,141804.55,12.0,12.0,0.0,340.0,68.948967,68.948135,827.377625,0.009975,0.0,0.0,0.0,0.0,0.0,0.0
