Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
0.0,0.0,0.0,0.0,1.0,0.0,0.000683,0.000683,0.0,0.0,0.000683003,13.37,0.0,0.0,0.0,1.0,1.0
28504.65,104.43,429867.15,15.0,22.0,0.0,49.999314,9.10075,13.33,199.95,0.26649427,29853.23469,208.7350508,0.0,1.0,30.0,1.0
0.0,1460.98,34968.12,1.0,22.0,0.0,8.99,1.456564,29.535269,29.53526877,2.509139,100.337,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,2.0,1.0
0.0,0.0,15432.58,1.0,1.0,0.0,1.0,1.0,0.999538,0.999538,0.000462,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.00154,0.00154,0.0,0.0,0.00154,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,5065.38,15991.88,1.0,3.0,0.0,0.6771,0.258731,0.775651,0.775651,0.000543,13.37,0.0,0.0,0.0,1.0,1.0
259.52,2.6,4417.03,17.0,2.0,5.0,0.07,0.036675,0.003218,0.054713631,0.01863537,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,26040.53,1.0,1.0,0.0,0.5,0.5,0.499139,0.499139,0.0008609999999999,13.37,0.0,0.0,0.0,1.0,1.0
0.0,24.43,370.03,1.0,2.0,0.0,2.6,1.75,3.499139,3.499139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
0.0,269.49,16083.67,1.0,21.0,0.0,3.987536,0.815339,17.121073,17.12107329,0.00105,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1648.68,1.0,1.0,0.0,0.1,0.1,0.09845,0.09845,0.00155,1e-12,0.0,0.0,0.0,1.0,1.0
1226.72,1037.84,31512.92,2.0,28.0,0.0,1.0,0.373209,5.223883,10.44776569,0.0021,13.37,0.0,0.0,0.0,3.0,1.0
0.0,8.97,4388.13,1.0,2.0,0.0,1.587594,1.043797,2.086733,2.0867329,0.0008609999999999,13.37,0.0,0.0,0.0,1.0,1.0
0.0,39557.38,197786.92,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,3637.35,527415.48,0.0,145.0,1.0,8.6,0.496212,0.0,0.0,71.95072335,1e-12,0.0,0.0,0.0,1.0,1.0
3871.61,159.54,8860.02,2.0,7.0,0.0,0.59,0.287483,1.004331,2.008662961,0.003717,1e-12,0.0,0.0,0.0,1.0,1.0
1566.74,412.68,7092.3,4.0,2.0,0.0,3.4,1.8895,0.943994,3.775976,0.003024,1e-12,0.0,0.0,0.0,1.0,1.0
3545.11,8300.42,341014.55,40.0,24.0,0.0,2.392606,0.450844,0.270272,10.81088587,0.009370107,37492.16326,37492.16326,0.0,1.0,1.0,1.0
0.0,0.0,410.85,1.0,1.0,0.0,4.0,4.0,3.994951,3.994951,0.005049,1.337,0.0,0.0,0.0,1.0,1.0
9999.38,8870.62,506263.28,32.0,21.0,0.0,7.0,1.02597,0.671358,21.48345,0.061913592,1477.37,0.0,0.0,0.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
5714.26,1151.26,91554.32,13.0,15.0,0.0,9.995,1.81406,2.142332,27.8503163,-0.639419125,2300.865464,2299.528464,0.0,1.0,2.0,1.0
140.5,0.0,281.0,2.0,1.0,0.0,5.0,5.0,2.498469,4.99693738,0.00306262,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,102.67,1.0,1.0,0.0,0.001,0.001,0.0001,0.0001,0.0009,1e-12,0.0,0.0,0.0,1.0,1.0
13251.47,8664.0,280824.52,14.0,11.0,0.0,2.0,0.366056,0.296909,4.15672571399999,-0.130108770999999,627560.1052,607301.96,0.0,2.0,7.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
481.15,945.99,29823.23,3.0,30.0,0.0,6.366482,0.974037,9.739506,29.21851686,0.002583,1.337,0.0,0.0,0.0,1.0,1.0
0.0,629.46,3704.55,1.0,2.0,0.0,0.12,0.062,0.1,0.1,0.024,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
935.49,288.71,23063.03,12.0,41.0,0.0,10.0,1.24261,4.244608,50.93530057,0.01172004,100.0,0.0,0.0,0.0,1.0,1.0
0.0,5566.96,47810.23,1.0,5.0,0.0,0.8,0.552226,2.759049,2.759049,0.002079,1.337,0.0,0.0,0.0,1.0,1.0
376.37,4554.35,19346.52,3.0,4.0,0.0,0.795999999999999,0.408193,0.543613,1.63083851,0.001932,0.0,100.0,0.0,1.0,0.0,1.0
8921.53,538.88,126876.83,8.0,103.0,0.0,420.0,6.07761,78.248789,625.990313,0.003567522,12262.38466,12261.04766,0.0,1.0,4.0,1.0
0.0,442.24,7647.73,1.0,15.0,0.0,19.266296,2.71094,40.663235,40.66323508,0.0008609999999999,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
113084.05,0.0,226168.1,2.0,1.0,0.0,1.0,1.0,0.498341,0.996682,0.003318,222.4467836,0.0,0.0,0.0,5.0,1.0
2007.34,87.19,6370.78,3.0,4.0,0.0,1.64,0.431776,0.566852,1.7005555,0.02654692,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.337,0.0,0.0,0.0,1.0,1.0
76.43,341.23,24937.17,45.0,63.0,0.0,49.9,1.499907,3.396667,152.85,-58.35587148,1095772.784,921362.1696,0.0,6.0,37.0,1.0
21.68,369.91,6005.32,4.0,16.0,0.0,2.770609,1.071856,4.286585,17.14634108,0.00335615,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,1201.83,50477.0,0.0,42.0,1.0,13.0,2.081817,0.0,0.0,87.4363053,21.9,0.0,21.9,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
11663.89,158.31,40532.58,3.0,35.0,0.0,3.99,0.748651,8.733174,26.19952346,0.003259418,3495.337,1994.0,0.0,1.0,4.0,1.0
0.0,34540.87,172704.37,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,290.22,2698.07,1.0,2.0,0.0,0.590573999999999,0.434222,0.868234,0.86823351,0.00021,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,4511.43,1.0,1.0,0.0,0.60078,0.60078,0.599951,0.599950713,0.000829773,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,2.0,1.0
0.0,151.12,987.17,1.0,5.0,0.0,1.525676,0.542196,2.709404,2.70940422,0.001575,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,13480.93,1.0,1.0,0.0,0.469,0.469,0.468,0.468,0.001,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,885.96,73255.98,1.0,10.0,0.0,4.99,0.997485,9.973989,9.973989078,0.000860992,1502.115707,0.0,0.0,0.0,4.0,1.0
272.57,1.46,1377.5,5.0,10.0,0.0,2.989391,0.308882,0.617689,3.088446,0.000378,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,162.45,11146.08,1.0,51.0,0.0,10.0,1.042359,54.159873,54.15987303,-0.99958,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,58.82,206575.92,1.0,14.0,0.0,7.0,1.793739,25.11148,25.11148009,0.0008609999999999,1.337,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,25120.67,175844.67,0.0,7.0,1.0,0.086235,0.012319,0.0,0.0,0.086235,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004941,0.004940665,-0.004940665,13.37,0.0,0.0,0.0,1.0,1.0
29.52,41.83,870.97,4.0,18.0,0.0,4.985,0.948817,4.269083,17.07633249,0.002365,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,488.94,13227.13,1.0,18.0,0.0,6.495,0.970993,17.476816,17.47681609,0.00105,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.64,16613.8,1.0,2.0,0.0,0.99,0.495,0.989139,0.989139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,670.4,187543.87,1.0,3.0,0.0,1.0,0.7,2.099139,2.099139,0.0008609999999999,112.37,0.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
12054.27,165.88,37987.52,3.0,11.0,0.0,17.976392,2.564736,9.4,28.2,0.012091976,1.337,0.0,0.0,0.0,2.0,1.0
0.0,0.0,1252.55,1.0,1.0,0.0,0.224823,0.224823,0.224781,0.22478144,4.2e-05,13.37,0.0,0.0,0.0,1.0,1.0
0.0,339.31,193813.48,1.0,31.0,0.0,3.683191,0.681854,21.136607,21.1366074,0.0008609999999999,1.337,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,36573.85,182869.27,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,253.45,1774.15,0.0,7.0,0.0,20.0,3.287308,0.0,0.0,23.01115382,112.37,0.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
3630.22,485.07,9200.72,2.0,4.0,0.0,1.990453,1.110166,2.218557,4.43711354,0.003549,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,77259.7,1.0,1.0,0.0,1.008441,1.008441,1.00758,1.00758007,0.0008609999999999,13.37,0.0,0.0,0.0,1.0,1.0
0.0,118.22,19382.85,1.0,29.0,0.0,3.0,1.042543,30.232895,30.23289543,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
16041.76,35.14,64237.33,4.0,2.0,0.0,1.64,1.015,0.507017,2.028068,0.001932,10.0,0.0,0.0,0.0,1.0,1.0
0.0,4172.21,141855.05,0.0,34.0,1.0,0.2,0.042647,0.0,0.0,1.45,13.37,0.0,0.0,0.0,1.0,1.0
0.0,10043.84,130569.95,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.990624712,0.0006247119999999,0.0,1.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,277.45,13983.5,1.0,3.0,0.0,1.815205,1.271735,3.814785,3.81478501,0.00042,1e-12,0.0,0.0,0.0,1.0,1.0
2313.25,3942.93,235317.43,54.0,28.0,0.0,1.127365,0.104236999999999,0.05337,2.882,0.036644235,8232394.066000001,2737224.502,0.0,2.0,39.0,1.0
0.0,363.87,1455.47,0.0,4.0,0.0,13.3,4.217816,0.0,0.0,16.87126568,112.37,0.0,0.0,0.0,2.0,1.0
1333.22,676.44,18106.57,8.0,11.0,0.0,30.0,3.534949,4.859694,38.87755383,0.0068879999999999,1e-12,0.0,0.0,0.0,1.0,1.0
251.6,129.04,8703.37,11.0,46.0,0.0,5.234373,1.13694799999999,4.753741,52.29114716,0.008463,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,1442.43,21433.3,1.0,9.0,0.0,2.0,0.503103,4.526875,4.5268747,0.00105,1e-12,0.0,0.0,0.0,1.0,1.0
1641.74,2103.12,327679.35,10.0,148.0,0.0,14.341,1.429861,21.161505,211.6150523,0.004326,2095.638173,0.0,0.0,0.0,5.0,1.0
0.0,21.78,15426.8,1.0,2.0,0.0,0.55,0.525,1.049139,1.049139,0.0008609999999999,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,39685.76,198428.8,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
24521.53,0.0,49043.07,2.0,1.0,0.0,10000.0,10000.0,4999.999559,9999.999118,0.000882,1e-09,0.0,0.0,0.0,4.0,1.0
2349.11,6278.84,50999.22,3.0,7.0,0.0,1.021982,0.514317,1.191015,3.573044069,0.02717787,0.0,100.0,0.0,1.0,0.0,1.0
0.0,4.9,7611.98,1.0,2.0,0.0,1.0,1.0,1.999139,1.999139,0.0008609999999999,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,3449.2,1.0,1.0,0.0,0.050007,0.050007,0.04,0.04,0.010006741,1e-12,0.0,0.0,0.0,1.0,1.0
471.48,32.22,4097.1,5.0,54.0,0.0,19.9918,1.266724,13.679344,68.3967205,0.006384,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,26391.89,158351.35,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.98,37.35,1.0,2.0,0.0,0.5,0.260983,0.519949,0.519949,0.002016,13.37,0.0,0.0,0.0,1.0,1.0
0.0,190.62,3463.1,1.0,14.0,0.0,2.511953,0.975157,13.1422,13.14219986,0.51,1.337,0.0,0.0,0.0,2.0,1.0
460.27,556.03,7401.37,4.0,10.0,0.0,0.994,0.6998,1.74863899999999,6.99455599999999,0.003444,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,178.55,14998.25,0.0,84.0,1.0,21.1,2.367349,0.0,0.0,198.8572996,1.337,0.0,0.0,0.0,1.0,1.0
372.54,281.48,2152.5,2.0,5.0,1.0,61.0,22.18337,55.45749,110.91498,0.001869966,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,3202.23,1.0,1.0,0.0,0.9,0.9,1.399139,1.399139,-0.499139,13.37,0.0,0.0,0.0,1.0,1.0
0.0,48.57,54542.63,1.0,11.0,0.0,2.450487,0.97607,10.734692,10.73469178,0.002079,0.0,100.0,0.0,1.0,0.0,1.0
964.04,608.44,6542.78,3.0,6.0,0.0,10.0,2.007422,1.0,3.0,9.04453369,112.37,0.0,0.0,0.0,3.0,1.0
0.0,69.64,4136.88,1.0,21.0,0.0,4.994,0.92896,19.537306,19.53730591,-0.029139,1501.337,0.0,0.0,0.0,2.0,1.0
0.0,2087.3,34361.97,1.0,13.0,0.0,1.389139,0.857957,11.152582,11.15258216,0.0008609999999999,1500.0,0.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
0.0,6.27,1310.22,0.0,209.0,1.0,2.0,0.039024,0.0,0.0,8.156,2e-09,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
2444.91,151554.95,933778.82,10.0,6.0,0.0,13.996404,2.662314,1.58965,15.89649899,0.07738654,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,162.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
19069.91,21.82,38990.92,2.0,39.0,0.0,6.0,2.158984,42.09954,84.19908065,0.001281,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,464.88,12928.88,1.0,2.0,0.0,6.153,3.2265,6.452349,6.452349,0.000651,1e-12,0.0,0.0,0.0,1.0,1.0
216.09,729.52,7213.98,3.0,9.0,0.0,0.8,0.252698999999999,1.424333,4.273,-1.99870543,1e-12,0.0,0.0,0.0,1.0,1.0
16099.06,22095.44,202965.23,3.0,7.0,0.0,2.3,0.98069,2.287667,6.863,0.00183216,1502.294081,0.0,0.0,0.0,3.0,1.0
0.0,1257.55,21378.32,0.0,17.0,0.0,11.99,2.273025,0.0,0.0,38.64142832,100.337,0.0,0.0,0.0,3.0,1.0
0.0,25139.1,175973.67,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
2873.37,1801.75,15827.12,3.0,4.0,0.0,1.09,0.792408,1.056189,3.16856803,0.00106556,1e-12,0.0,0.0,0.0,1.0,1.0
149.61,3.86,2150.77,12.0,92.0,0.0,5.0,0.807712,6.816459,81.79750669,-7.48800387,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,921.0,8288.97,0.0,9.0,0.0,5.0,1.947816,0.0,0.0,17.53034689,1599.0,0.0,0.0,0.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,5602.0,1.0,1.0,0.0,0.5,0.5,0.499139,0.499139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
0.0,1084.31,274829.52,1.0,3.0,0.0,0.99,0.539188,1.616704,1.616704,0.0008609999999999,112.37,0.0,0.0,0.0,2.0,1.0
871.89,227.56,3981.02,3.0,6.0,0.0,0.995159,0.687628,1.374837,4.1245102,0.00126,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
0.0,43.73,1588.2,1.0,4.0,0.0,1.9,0.87875,3.51,3.51,0.005,13.37,0.0,0.0,0.0,1.0,1.0
699.85,1947.03,11834.68,3.0,5.0,0.0,0.8,0.380472,0.631667,1.895,0.007360896,1e-12,0.0,0.0,0.0,1.0,1.0
86123.77,370.55,173359.2,2.0,3.0,0.0,0.561944,0.222313,0.33131,0.66262,0.00431852,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
1185.41,489.81,12784.45,5.0,14.0,0.0,24.35,4.781156,13.386414,66.93206871,0.004116,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
37.2,1625.24,32653.58,4.0,20.0,0.0,0.194,0.043915,0.113975,0.4559,0.4224,113.37,0.0,0.0,0.0,2.0,1.0
23488.73,33.36,48178.53,2.0,36.0,0.0,9.99,1.330052,24.190072,48.38014304,-0.498278,1.337,0.0,0.0,0.0,2.0,1.0
0.0,0.0,63.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
277.88,749.25,26898.78,24.0,27.0,0.0,3.994,1.006088,1.131162,27.14789,0.01647814,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,576.7,1.0,1.0,0.0,18.488547,18.488547,18.449088,18.449088,0.0394588,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
3214.05,142.74,22424.6,6.0,22.0,0.0,5.0,0.978455,3.587186,21.5231151,0.002898,2.101513196,0.0,0.0,0.0,1.0,1.0
3754.31,9279.18,157959.3,5.0,15.0,0.0,1.0,0.499165,1.496764,7.48381845,0.003654,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,136.49,3534.2,1.0,3.0,0.0,1.0,0.776979,2.320937,2.3209365,0.01,1.337,0.0,0.0,0.0,1.0,1.0
533.39,602.95,171032.73,263.0,51.0,0.0,100.140366,4.283776,1.26403,332.44,-113.9674024,164367.1612,163875.9677,0.0,6.0,49.0,1.0
0.0,6.77,25720.32,1.0,4.0,0.0,0.132048,0.076312,0.304199,0.30419875,0.00105,1.337,0.0,0.0,0.0,1.0,1.0
8338.44,939.88,22316.15,2.0,6.0,0.0,2.410442,0.857926,2.572918,5.145835175,0.0017219999999999,1.337,0.0,0.0,0.0,1.0,1.0
1545.2,109.99,3750.33,2.0,6.0,0.0,7.00042,1.78215,5.34558799999999,10.69117651,0.0017219999999999,1e-12,0.0,0.0,0.0,1.0,1.0
4965.17,1267.15,14998.92,2.0,4.0,0.0,0.6,0.525,1.0475,2.095,0.005,13.37,0.0,0.0,0.0,1.0,1.0
0.0,40086.67,200433.37,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
982.61,120999.23,608926.62,4.0,5.0,0.0,0.23,0.056,0.069596,0.278383,0.001617,1e-12,0.0,0.0,0.0,1.0,1.0
9762.12,2011.82,51713.37,2.0,16.0,0.0,7.0,1.293834,10.349105,20.69821044,0.003129,13.37,0.0,0.0,0.0,2.0,1.0
0.0,1.38,362838.75,1.0,2.0,0.0,0.6,0.549798,1.098736,1.0987358,0.0008609999999999,100.337,0.0,0.0,0.0,2.0,1.0
0.0,100.96,874.77,1.0,8.0,0.0,1.502304,0.710859,5.686013,5.686013247,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
1326.29,1249.57,31392.68,2.0,23.0,0.0,22.725938,1.898926,21.825056,43.65011109,0.025183,800.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
303.96,269.18,10515.27,28.0,8.0,0.0,10.426756,2.96936,0.846656,23.70636064,0.048522,0.010556276,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,26091.16,156546.98,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0,1.0
832.46,2929.85,78078.7,41.0,15.0,0.0,16.855948,2.159841,0.73805,30.26006516,2.137549388,2443236.048,2442835.058,0.0,7.0,13.0,1.0
2256.87,144.31,13304.63,5.0,14.0,0.0,1.147924,0.460828,1.36923,6.846149695,-0.394559095,2.271665235,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
0.0,0.0,4955.05,1.0,1.0,0.0,1.0,1.0,0.999139,0.999139,0.0008609999999999,1.337,0.0,0.0,0.0,1.0,1.0
196.59,92.89,6349.12,3.0,62.0,0.0,5.0,0.732913,15.145998,45.43799298,0.002583,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,494.21,58316.73,0.0,118.0,1.0,1.010469,0.033247,0.0,0.0,3.923124188,0.0,100.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
1353.66,116.58,4877.05,3.0,7.0,0.0,1.994,0.590627,1.377009,4.13102561,0.00336,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,672.07,1.0,1.0,0.0,3.45,3.45,3.449559,3.449559,0.000441,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,19.35,25707.98,1.0,4.0,0.0,0.494056,0.235847,0.943179,0.94317922,0.00021,8e-16,0.0,0.0,0.0,1.0,1.0
0.0,291.72,41638.07,1.0,3.0,0.0,1.381915,0.963972,2.889836,2.889836352,0.002079,113.37,0.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1.0
0.0,414.74,38495.18,1.0,6.0,0.0,0.407611,0.196077,2.37546,2.37545966,-1.199,2.056688538,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
104811.16,516.86,317534.63,3.0,6.0,0.0,108.018,19.176333,38.351743,115.055228,0.002772,2064.993941,0.0,0.0,0.0,6.0,1.0
0.0,62.06,1179.08,0.0,19.0,0.0,29.995,4.466775,0.0,0.0,84.86871837,7e-16,0.0,0.0,0.0,1.0,1.0
0.0,0.0,200.72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,0.0,0.0,1.0,1.0
0.0,2338.4,135240.23,1.0,4.0,0.0,0.5,0.296703,1.18,1.18,0.00681082,13.37,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.001,0.001,0.0,0.0,0.001,13.37,0.0,0.0,0.0,1.0,1.0
